budget,revenue,popularity,runtime,vote_average,vote_count
40.0,117.195061,43.571612,77.0,7.2,1894.0
0.0,42.647449,8.305085,118.0,7.2,144.0
30.0,84.025816,55.424027,121.0,7.2,2416.0
30.0,91.709827,65.364452,123.0,7.3,2067.0
30.0,90.810892,45.083509,99.0,6.2,966.0
25.0,65.663276,82.052056,112.0,7.4,1990.0
0.0,0.0,15.011624,111.0,6.9,260.0
30.0,159.291809,25.060342,107.0,6.6,582.0
25.0,51.842679,11.42943,104.0,5.6,159.0
30.0,53.653224,32.26789,113.0,7.1,721.0
30.0,75.505973,33.394082,113.0,6.2,767.0
30.0,66.48608,73.987775,95.0,6.5,2263.0
30.0,84.646831,10.608998,84.0,3.7,359.0
30.0,38.413606,12.821329,126.0,7.2,238.0
27.0,38.122105,30.131498,101.0,6.4,703.0
25.0,38.748395,12.113235,94.0,6.6,384.0
30.0,63.782078,31.191975,111.0,6.5,1263.0
30.0,51.376861,11.916389,95.0,3.8,221.0
30.0,36.160375,20.355458,98.0,5.7,359.0
30.0,82.394288,63.848541,100.0,5.8,1463.0
30.0,34.742066,8.999675,108.0,6.6,162.0
30.0,41.480851,9.278361,125.0,6.5,206.0
45.0,0.0,7.185212,94.0,5.1,66.0
30.0,48.428063,55.806402,79.0,6.6,1262.0
30.0,63.372757,48.237797,106.0,6.4,1323.0
0.0,0.0,17.943945,111.0,5.9,278.0
30.0,14.46,19.143721,63.0,6.8,258.0
19.0,39.267515,15.67747,85.0,4.1,210.0
30.0,29.202884,4.52363,108.0,6.3,66.0
0.0,31.911598,13.064264,139.0,6.4,158.0
0.0,0.0,2.644427,127.0,6.2,27.0
30.0,24.048,5.301589,106.0,5.4,163.0
0.0,60.896147,20.252143,95.0,4.8,442.0
30.0,0.0,29.359201,118.0,5.9,690.0
30.0,108.60931,20.063165,108.0,5.8,339.0
35.0,22.034832,6.246199,111.0,5.2,112.0
30.0,53.909751,27.71063,124.0,5.7,457.0
30.0,21.800302,2.850896,104.0,5.0,66.0
30.0,51.148651,34.421696,133.0,6.9,905.0
30.0,31.070211,15.89534,87.0,4.8,458.0
30.0,35.29447,18.706504,109.0,6.0,311.0
30.0,19.204929,9.607391,87.0,6.0,127.0
25.0,17.193231,2.77255,98.0,5.2,47.0
0.0,0.0,17.834976,99.0,5.4,295.0
30.0,102.820008,20.236951,112.0,6.6,1233.0
30.0,16.930884,16.883429,108.0,5.7,313.0
35.0,25.224242,12.779201,126.0,6.8,125.0
40.0,26.155781,14.729386,98.0,5.5,278.0
26.0,0.0,23.227877,104.0,5.5,671.0
37.0,37.962774,11.374306,110.0,5.1,221.0
30.0,31.148328,10.703602,130.0,6.3,240.0
30.0,15.007991,10.756266,97.0,5.1,202.0
30.0,15.368897,4.352422,96.0,5.0,68.0
30.0,13.001257,9.301562,114.0,6.7,157.0
17.0,24.922237,18.27083,106.0,6.0,603.0
30.0,30.536013,19.106154,135.0,6.4,330.0
30.0,0.0,5.259585,100.0,4.0,72.0
0.0,0.0,3.226243,100.0,5.4,44.0
100.0,0.0,21.677732,85.0,2.9,462.0
30.0,0.0,43.882857,107.0,5.7,1266.0
25.0,30.114487,12.10235,102.0,4.7,114.0
23.0,1.2e-05,3.362045,111.0,6.1,152.0
30.0,13.521829,10.694417,86.0,4.8,131.0
30.0,18.618284,6.353971,108.0,6.7,161.0
30.0,64.352607,37.181019,123.0,6.3,869.0
30.0,8.454301,4.952735,134.0,7.2,129.0
30.0,62.616646,22.975918,91.0,5.5,543.0
30.0,18.19561,8.359599,108.0,5.8,153.0
18.0,26.828365,16.102271,122.0,7.4,383.0
30.0,0.0,49.336397,229.0,8.2,1069.0
0.0,18.074539,29.647844,118.0,5.9,638.0
0.0,0.0,12.467267,138.0,6.7,144.0
0.0,0.0,2.774811,108.0,6.0,31.0
0.0,3.10255,3.71305,80.0,5.4,29.0
30.0,35.078241,8.386432,92.0,6.3,141.0
0.0,0.0,3.866026,98.0,5.0,29.0
21.0,0.480314,12.790408,87.0,5.0,205.0
30.0,14.711793,35.53352,160.0,7.0,776.0
30.0,0.108348,4.065212,125.0,5.0,41.0
0.0,0.0,20.362025,91.0,5.9,306.0
30.0,0.0,48.0343,92.0,5.4,656.0
30.0,2.527904,13.268936,129.0,6.4,286.0
0.0,0.0,8.010046,93.0,5.5,90.0
30.0,0.0,12.257654,140.0,7.0,38.0
27.0,0.0,6.036684,110.0,3.0,16.0
30.0,0.0,10.958697,103.0,5.8,195.0
30.0,0.0,2.625594,85.0,6.4,7.0
30.0,0.0,2.981047,110.0,6.6,69.0
19.0,140.752617,66.242737,83.0,5.6,2238.0
29.0,287.506194,71.496894,115.0,6.8,1940.0
28.0,186.438883,35.580032,136.0,7.3,718.0
30.0,37.036004,8.085872,127.0,5.9,159.0
29.0,0.0,10.364582,86.0,5.8,135.0
0.0,0.0,16.87784,122.0,7.2,328.0
30.0,33.013805,18.165957,113.0,6.6,275.0
29.0,16.930185,8.93941,100.0,5.0,85.0
29.0,78.636257,20.55509,91.0,5.5,431.0
0.0,0.0,3.735723,157.0,6.9,51.0
0.0,0.0,4.310168,112.0,6.3,26.0
12.0,24.829644,12.653831,87.0,4.9,287.0
29.0,21.126225,24.240361,103.0,6.8,455.0
28.0,504.050219,92.982009,90.0,7.4,3416.0
28.0,201.634991,61.76233,147.0,7.7,1355.0
28.0,333.0,66.976776,118.0,7.1,2781.0
30.0,100.491683,7.981116,79.0,5.7,147.0
60.0,105.178561,21.252797,104.0,6.1,400.0
29.0,48.902953,19.237254,110.0,6.6,392.0
29.0,98.185582,27.555646,102.0,6.2,594.0
28.0,140.767956,66.169628,131.0,7.5,3948.0
28.0,92.380927,24.917665,99.0,6.4,564.0
28.0,133.346506,57.518472,130.0,7.3,2607.0
0.0,0.0,11.870161,120.0,6.2,127.0
28.0,64.445708,7.534003,135.0,7.0,159.0
28.0,102.356381,44.529429,101.0,6.8,1016.0
35.0,94.728529,14.949395,103.0,5.5,427.0
30.0,17.137302,14.726338,115.0,6.5,356.0
21.0,71.44125,24.13081,110.0,7.4,1286.0
30.0,90.259536,45.915165,90.0,7.1,1061.0
28.0,134.40245,28.043508,105.0,6.4,799.0
28.0,195.312802,26.090746,127.0,6.3,490.0
28.0,77.516304,14.530803,90.0,6.6,521.0
27.0,101.646581,13.308127,99.0,5.5,282.0
28.0,60.780981,38.0958,89.0,6.1,1337.0
28.0,97.59414,37.729059,115.0,6.9,823.0
28.0,39.514713,18.650748,96.0,6.4,471.0
28.0,92.60105,15.794946,104.0,6.1,327.0
28.0,96.188903,45.054936,117.0,7.1,4645.0
28.0,40.54744,25.039383,83.0,5.6,531.0
28.0,33.000337,6.756771,99.0,4.6,148.0
28.0,100.654149,22.14595,81.0,6.1,493.0
28.0,121.147947,36.58383,135.0,7.7,1358.0
28.0,33.139618,94.056131,117.0,7.9,3509.0
28.0,31.596911,10.703456,139.0,6.5,148.0
28.0,52.597999,41.638961,113.0,6.0,883.0
21.0,54.926886,14.518708,117.0,6.5,323.0
0.0,0.0,3.312385,97.0,4.5,38.0
35.866397,20.21708,3.75074,98.0,7.0,49.0
28.0,38.159905,22.074306,103.0,5.8,491.0
28.0,8.888143,4.436792,119.0,6.0,69.0
28.0,45.236543,14.639324,94.0,5.5,345.0
28.0,8.345056,1.767479,86.0,5.5,46.0
28.0,14.010832,13.145205,98.0,4.8,296.0
28.0,7.002261,12.921594,108.0,5.8,195.0
28.0,16.374328,28.397048,108.0,5.5,640.0
28.0,5.684789,7.039189,134.0,6.8,91.0
27.0,17.286299,16.785866,110.0,6.2,244.0
28.0,60.7,40.28635,103.0,6.3,2224.0
24.0,23.321954,6.009644,145.0,5.6,61.0
28.0,68.896829,25.520976,90.0,5.7,615.0
27.5,187.5,25.633663,131.0,6.2,527.0
30.0,219.076518,22.527211,129.0,6.2,1214.0
30.0,95.714875,24.09152,109.0,7.1,598.0
35.0,43.650785,6.248273,114.0,5.7,57.0
8.0,27.187653,9.548391,163.0,6.9,67.0
15.0,49.469904,12.576381,92.0,6.9,235.0
27.5,24.74867,12.741073,120.0,6.2,205.0
27.0,96.9,16.188572,113.0,6.7,413.0
27.0,0.0,5.576937,116.0,5.6,65.0
27.0,60.527873,18.913,115.0,6.2,345.0
27.0,115.22989,44.714264,133.0,7.5,1065.0
27.0,44.352417,11.870301,117.0,6.0,238.0
0.0,0.0,5.753705,117.0,6.7,33.0
27.0,129.0,28.227984,101.0,6.6,607.0
27.0,56.870414,11.678561,82.0,5.5,247.0
27.0,56.308881,36.921445,110.0,7.4,1323.0
27.0,21.5,17.567332,193.0,7.3,235.0
30.0,15.395087,16.698316,130.0,6.3,288.0
27.0,20.158808,47.862016,102.0,7.0,1002.0
27.0,27.200316,39.324831,100.0,7.2,828.0
0.0,0.0,18.591657,110.0,6.7,396.0
25.0,11.137801,5.650125,109.0,6.7,120.0
27.0,76.0,3.123583,113.0,5.9,44.0
27.0,29.0,23.917982,109.0,6.1,563.0
27.0,13.0,8.715822,99.0,5.5,98.0
0.0,0.0,5.737161,106.0,6.8,79.0
27.0,85.56431,14.788073,89.0,4.4,222.0
27.0,93.282604,38.279458,98.0,6.5,1068.0
2.8e-05,1.4e-05,9.670031,93.0,5.9,173.0
0.0,4.488529,5.271559,112.0,5.9,56.0
27.0,21.148829,17.193659,106.0,6.3,333.0
25.0,6.673422,8.31653,104.0,5.2,127.0
0.0,0.0,2.653988,120.0,5.9,23.0
0.0,0.0,0.548435,133.0,6.9,6.0
26.0,183.293131,31.250383,91.0,5.2,788.0
26.0,110.230332,24.345651,97.0,6.0,879.0
26.0,109.449237,38.473732,116.0,6.2,1983.0
25.0,289.317794,31.792964,122.0,6.8,796.0
28.0,53.1816,61.309619,113.0,6.2,1131.0
15.0,201.957688,5.411154,111.0,5.8,628.0
27.0,101.624843,41.832392,111.0,6.6,1148.0
26.0,65.705772,21.988861,121.0,6.8,399.0
22.0,68.296293,19.068175,139.0,7.0,262.0
26.0,61.489265,24.114459,115.0,6.3,404.0
22.0,50.75,20.256571,175.0,6.9,207.0
26.0,57.891803,8.802626,85.0,6.2,455.0
26.0,90.426405,37.355826,90.0,5.9,1023.0
26.0,71.868327,39.742009,106.0,7.3,1112.0
26.0,67.918658,30.981604,100.0,5.2,629.0
25.0,86.175291,31.893932,130.0,6.1,1573.0
0.0,0.0,15.376391,109.0,5.9,194.0
26.0,38.793283,5.894163,94.0,4.9,89.0
26.0,0.0,10.981038,127.0,7.1,146.0
26.0,43.318349,22.07638,104.0,6.8,633.0
26.0,28.818995,10.925618,100.0,5.2,144.0
56.0,142.044638,21.219292,118.0,5.7,718.0
42.0,35.40232,14.831402,118.0,5.8,198.0
26.0,29.657751,22.520842,111.0,6.1,426.0
30.0,14.0,3.314094,110.0,4.8,54.0
26.0,36.8,7.964451,99.0,4.5,110.0
26.0,0.0,1.492056,101.0,5.5,34.0
26.0,0.0,4.810621,100.0,6.0,62.0
0.0,0.0,9.317265,103.0,6.5,165.0
26.0,0.0,5.644844,100.0,3.9,95.0
25.53,20.08002,4.475007,95.0,5.3,84.0
26.0,30.523226,66.097437,116.0,6.3,1091.0
25.0,82.46667,20.679652,129.0,6.8,417.0
30.0,611.89942,38.171417,127.0,6.9,864.0
25.0,441.286195,30.884535,125.0,7.0,1591.0
25.0,412.8,49.510658,133.0,7.6,1709.0
33.0,269.958228,50.7453,116.0,7.8,3086.0
25.1,29.506464,10.445391,131.0,6.1,143.0
25.0,226.830568,80.879032,93.0,7.2,4369.0
26.0,35.926213,33.93914,117.0,7.2,765.0
25.0,411.00674,26.576385,129.0,6.1,661.0
22.0,321.365567,104.469351,195.0,8.3,4329.0
25.0,124.272124,42.191509,146.0,7.8,1910.0
28.0,8.555008,20.267062,128.0,5.7,364.0
0.0,181.466833,22.644275,93.0,5.4,500.0
26.0,0.0,7.182761,127.0,4.9,71.0
30.0,114.90883,26.69592,97.0,5.8,594.0
0.0,0.0,7.336256,100.0,4.7,64.0
25.0,80.936232,12.739721,83.0,5.6,231.0
25.0,170.764026,46.942396,85.0,6.4,2251.0
25.0,78.0,15.505137,88.0,5.8,286.0
25.0,76.270454,38.272889,119.0,7.6,1384.0
25.0,171.6,53.645267,122.0,7.7,3003.0
25.0,153.997819,28.468,99.0,6.1,853.0
25.0,281.929795,35.310712,97.0,6.5,1356.0
25.0,152.500343,28.727731,121.0,6.8,951.0
45.0,124.914842,4.340616,95.0,5.1,377.0
25.0,119.772232,14.604911,104.0,5.7,210.0
25.0,147.78044,38.688822,107.0,6.1,1331.0
25.0,56.505065,30.537845,130.0,7.4,626.0
25.0,91.03676,19.750059,115.0,6.0,330.0
2.8,60.92298,25.939385,111.0,7.2,476.0
25.0,117.719158,31.64341,93.0,5.8,974.0
25.0,99.357138,26.811541,101.0,6.8,946.0
60.0,137.587063,40.646102,96.0,7.0,1113.0
25.0,116.766556,34.160448,106.0,7.2,1223.0
0.0,0.0,5.377155,100.0,7.0,35.0
25.0,77.278331,48.552871,117.0,6.4,1451.0
25.0,122.64482,18.228538,101.0,6.1,440.0
26.0,90.574188,29.342744,94.0,6.7,1493.0
25.0,46.836394,63.654244,145.0,8.2,3128.0
28.0,58.795814,11.859396,102.0,5.0,284.0
25.0,122.489822,24.356483,97.0,6.4,711.0
25.0,65.884703,70.105981,170.0,8.0,2948.0
25.0,0.0,8.618208,97.0,6.3,174.0
23.0,43.98423,21.189028,163.0,7.4,355.0
25.0,63.1,31.364901,109.0,6.1,770.0
0.0,0.0,7.615653,97.0,5.9,87.0
25.0,77.208711,37.817905,158.0,7.9,1537.0
35.0,0.0,5.784661,85.0,5.8,44.0
0.0,0.0,8.255708,84.0,5.6,61.0
25.0,41.604473,6.086083,86.0,5.5,112.0
25.0,39.053061,17.17372,119.0,6.3,386.0
25.0,64.437847,16.936576,98.0,6.4,298.0
25.0,70.44294,25.838073,97.0,5.6,529.0
25.0,36.35135,5.625632,105.0,5.4,115.0
25.0,38.307627,17.312433,124.0,6.6,259.0
25.0,66.980456,53.811461,94.0,6.4,1798.0
0.0,0.0,7.057765,105.0,5.8,368.0
17.0,63.102666,19.045146,104.0,5.5,299.0
25.0,59.192128,21.729434,101.0,5.5,444.0
25.0,56.489558,12.837116,101.0,5.8,236.0
25.0,41.59783,20.953265,114.0,7.0,451.0
20.0,33.889159,10.81439,105.0,6.4,671.0
25.0,229.736344,27.683874,90.0,6.1,663.0
20.0,70.992898,9.855474,97.0,4.9,199.0
25.5,2.415472,12.756344,128.0,6.0,171.0
25.0,66.122026,29.533437,114.0,7.1,797.0
30.0,82.150642,14.179538,124.0,7.1,334.0
25.0,50.67185,14.340095,89.0,5.5,350.0
25.485,29.548291,9.795985,144.0,6.9,147.0
25.0,100.0,6.889437,93.0,4.7,123.0
25.0,34.942188,19.428994,81.0,5.4,325.0
0.0,0.0,7.326034,83.0,4.7,71.0
25.0,28.341469,136.747729,142.0,8.5,8205.0
21.15,39.438674,6.081772,92.0,4.7,146.0
27.0,25.023434,17.329269,113.0,6.7,244.0
25.0,39.17113,22.622453,111.0,5.7,543.0
25.0,74.188937,20.561682,121.0,6.9,483.0
25.0,27.645491,13.288177,98.0,5.9,185.0
30.0,42.886719,19.212552,107.0,6.5,318.0
23.0,46.1528,29.365851,106.0,7.2,661.0
25.0,21.567853,10.232599,136.0,6.7,134.0
25.0,22.2,8.870614,97.0,6.2,183.0
25.0,114.977104,19.402816,115.0,6.6,1262.0
25.0,23.58,24.903418,97.0,6.2,515.0
25.0,36.993168,14.562197,99.0,5.4,341.0
25.0,40.452643,18.896239,103.0,6.0,414.0
25.0,17.0,15.960916,95.0,6.9,530.0
25.0,20.796847,25.848003,93.0,6.5,656.0
13.0,0.0,6.337063,98.0,4.6,82.0
26.0,0.0,10.006282,90.0,5.4,66.0
0.0,0.0,2.753501,107.0,4.7,28.0
0.0,0.0,6.718497,90.0,5.0,54.0
25.0,15.431177,7.538513,120.0,6.9,110.0
30.0,33.333531,21.606001,115.0,5.4,597.0
8.0,0.0,13.715715,91.0,5.6,265.0
25.0,24.362772,3.707511,108.0,4.3,29.0
25.0,19.829957,7.001176,107.0,5.2,147.0
25.0,30.411183,39.784026,108.0,6.3,824.0
25.0,51.702483,10.115011,100.0,5.2,101.0
0.0,0.0,7.321181,85.0,4.4,46.0
25.0,42.972994,32.854557,131.0,6.7,973.0
0.0,14.334401,6.309587,88.0,6.3,313.0
28.0,10.126458,8.363702,91.0,4.9,132.0
2.5e-05,1.3e-05,4.88794,145.0,7.0,59.0
25.0,28.831145,14.17009,109.0,6.5,304.0
25.0,0.0,12.18362,116.0,6.2,135.0
25.0,15.4788,9.169271,122.0,6.2,137.0
25.0,13.411957,8.127728,107.0,7.0,210.0
25.0,24.902723,10.699952,120.0,6.0,378.0
25.0,11.0,29.796394,99.0,7.1,705.0
0.0,0.0,11.60921,104.0,5.6,194.0
25.0,23.057115,51.915025,140.0,7.7,1272.0
28.0,16.9,8.314624,132.0,6.7,97.0
0.0,25.0,5.529035,254.0,6.6,90.0
25.0,11.20713,4.002579,113.0,6.1,82.0
25.0,10.719357,3.888776,99.0,4.6,45.0
25.0,13.0,7.296459,100.0,6.2,111.0
14.0,85.446075,21.680424,92.0,5.8,498.0
25.0,10.07,7.946769,105.0,5.3,25.0
25.0,10.324441,7.473455,110.0,5.5,144.0
25.0,11.772461,5.073536,116.0,6.4,60.0
0.0,0.0,3.623002,92.0,5.7,34.0
32.0,27.635305,41.075532,111.0,6.8,1087.0
25.0,5.778353,4.020194,117.0,5.0,22.0
0.0,0.0,2.083856,95.0,5.5,28.0
25.0,0.0,2.909346,95.0,4.8,47.0
25.0,0.0,8.450513,127.0,7.3,166.0
25.0,4.064495,8.186936,98.0,5.5,138.0
0.0,0.0,5.079017,95.0,5.1,14.0
25.0,19.844979,17.603823,121.0,6.4,387.0
25.0,2.40542,7.008216,95.0,3.5,118.0
25.0,27.603069,20.011435,80.0,7.0,738.0
25.0,0.0,4.051221,107.0,5.9,66.0
0.0,34.153101,5.987486,91.0,6.1,58.0
25.0,0.777423,3.849873,117.0,6.2,19.0
25.0,2.336172,3.593165,114.0,6.6,49.0
13.5,19.255873,30.058263,124.0,7.7,704.0
25.0,10.589102,17.339852,122.0,6.0,326.0
0.0,0.0,15.805449,88.0,5.6,151.0
25.0,48.53147,15.279021,154.0,7.1,380.0
0.0,0.0,5.000126,117.0,6.0,21.0
0.0,0.0,1.684948,82.0,3.8,7.0
25.0,6.5,5.753564,85.0,6.3,10.0
25.0,71.009334,35.022029,117.0,5.0,712.0
25.0,0.0,12.31708,121.0,6.2,227.0
25.0,3.052,1.894749,128.0,7.0,31.0
25.0,0.0,6.895866,100.0,6.5,114.0
25.0,0.0,3.344158,100.0,4.1,26.0
14.0,34.67072,14.480628,119.0,7.0,257.0
25.0,8.784318,14.613152,137.0,5.5,301.0
24.0,133.0,22.258428,119.0,6.9,477.0
24.0,155.721132,30.445257,102.0,6.5,835.0
24.0,172.363301,35.244037,120.0,6.1,840.0
25.0,1.397284,15.333575,98.0,5.4,285.0
24.0,70.181428,15.237142,105.0,6.4,225.0
41.3,106.371651,23.441135,98.0,6.2,531.0
8.2,80.035402,25.03414,107.0,6.4,505.0
24.0,87.055349,24.70166,91.0,6.6,541.0
24.0,41.895491,16.146572,137.0,7.2,341.0
65.0,40.002112,20.793026,100.0,5.1,374.0
24.0,36.609995,5.771479,115.0,6.1,67.0
24.0,42.105111,27.326466,102.0,6.1,721.0
24.0,0.0,3.572339,108.0,5.9,111.0
24.0,68.729358,20.69219,93.0,5.9,742.0
0.0,0.0,1.903405,88.0,5.5,24.0
40.0,0.0,10.713521,127.0,7.6,721.0
17.0,16.980098,7.701041,95.0,5.5,160.0
24.0,16.290976,6.589193,87.0,5.8,92.0
24.0,21.049053,2.753313,134.0,5.9,58.0
24.0,12.37241,3.113009,107.0,4.7,49.0
24.0,8.434146,5.566203,124.0,5.7,53.0
24.0,30.551495,8.630825,89.0,5.0,141.0
24.0,83.188165,23.343839,88.0,5.3,581.0
23.0,0.0,6.138213,118.0,6.5,55.0
24.0,4.562146,2.353441,93.0,4.1,19.0
28.0,0.669276,2.439184,72.0,6.8,26.0
0.0,0.0,0.515677,120.0,5.4,15.0
24.0,23.081726,26.324874,98.0,6.1,568.0
24.0,234.710455,49.549984,119.0,8.2,1991.0
23.6,102.391382,57.300674,88.0,7.2,3550.0
23.0,185.991646,23.839127,90.0,5.9,512.0
18.0,538.4,78.51783,124.0,8.2,5879.0
19.0,141.407024,33.872182,118.0,6.5,1699.0
23.0,86.930411,27.33256,85.0,6.6,546.0
23.0,53.302314,38.799596,98.0,6.4,1378.0
12.5,75.993061,20.317469,101.0,6.5,910.0
23.0,53.187659,18.493202,108.0,6.7,1789.0
23.0,0.0,7.901891,97.0,6.0,118.0
23.0,47.351251,53.682367,126.0,7.9,4097.0
23.0,36.642838,11.183197,97.0,6.3,325.0
25.0,0.006399,8.842722,99.0,5.1,73.0
23.0,18.653615,8.976738,114.0,5.9,66.0
0.0,0.0,2.634119,88.0,6.4,11.0
23.0,33.372606,26.257951,93.0,5.6,505.0
23.0,51.881013,12.777008,89.0,3.5,224.0
0.0,0.0,6.130231,98.0,6.6,124.0
0.0,0.0,4.030724,94.0,6.5,11.0
23.0,10.827816,6.921263,102.0,6.6,55.0
23.0,7.434726,12.869436,98.0,6.1,82.0
23.0,29.54179,15.676123,124.0,6.6,261.0
0.0,0.0,8.426589,110.0,6.6,246.0
11.0,0.0,11.071522,90.0,5.8,101.0
23.0,9.366227,5.494047,86.0,5.9,56.0
23.0,16.123851,6.618149,141.0,5.5,73.0
23.0,5.837674,7.876883,139.0,6.5,57.0
25.0,94.679598,35.169779,104.0,6.5,1343.0
22.7,38.119483,39.890798,96.0,6.7,902.0
22.5,15.520023,22.096286,112.0,6.8,431.0
22.0,505.0,41.967005,127.0,6.9,1339.0
23.0,369.884651,57.110486,119.0,6.5,1590.0
22.0,189.833357,16.234053,97.0,6.3,489.0
20.0,75.597042,11.263361,127.0,6.5,110.0
22.0,147.880543,20.699212,110.0,6.0,428.0
24.0,182.016617,17.606087,135.0,7.3,385.0
22.0,84.772742,13.786075,84.0,4.6,304.0
22.0,77.737889,35.227212,191.0,7.4,716.0
22.0,88.880821,27.898438,122.0,7.3,508.0
22.0,110.627965,23.218144,114.0,5.6,354.0
22.0,92.542418,26.071644,132.0,7.2,530.0
22.0,67.800064,9.175762,138.0,5.9,83.0
22.0,95.708457,81.829237,121.0,6.6,2512.0
22.0,57.479076,17.7091,108.0,6.1,319.0
22.0,35.424826,17.772518,108.0,6.0,301.0
22.0,0.0,5.609755,131.0,6.8,61.0
22.0,22.400154,10.259461,83.0,4.7,225.0
26.0,51.164106,30.114383,105.0,6.2,551.0
0.0,9.930095,10.547959,108.0,6.0,160.0
22.0,19.351569,12.887673,90.0,5.4,154.0
22.0,77.112176,13.410919,94.0,6.0,223.0
0.0,0.0,3.70789,142.0,6.3,112.0
22.0,33.788161,21.865021,104.0,6.4,480.0
30.0,23.619609,9.448517,106.0,5.4,201.0
22.0,63.647656,39.006187,106.0,5.7,1309.0
22.0,0.0,6.404571,98.0,5.3,72.0
22.0,43.058898,35.737655,100.0,6.4,875.0
22.0,13.555988,4.365196,95.0,6.1,77.0
22.0,0.0,14.925633,106.0,6.2,239.0
22.0,10.69621,14.725467,104.0,4.2,305.0
0.0,0.0,0.809588,104.0,3.6,8.0
0.0,0.0,0.816883,107.0,4.9,8.0
70.0,0.0,8.792054,77.0,3.8,48.0
25.0,72.62967,25.002715,96.0,5.2,559.0
0.0,0.0,7.588597,114.0,5.9,128.0
21.0,26.193068,13.906611,145.0,7.2,277.0
22.0,17.709155,13.960945,116.0,7.2,212.0
2.0,14.4,16.668854,100.0,5.5,224.0
0.0,0.0,6.847133,104.0,5.9,140.0
22.0,15.447154,48.784734,92.0,6.2,659.0
22.0,12.0,9.088209,121.0,7.4,98.0
22.0,9.479718,12.445176,105.0,5.2,192.0
0.0,0.0,4.61335,115.0,6.7,45.0
22.0,15.4,29.230298,116.0,6.5,720.0
25.0,92.991835,18.961323,119.0,6.5,501.0
0.0,0.0,2.809378,101.0,6.3,46.0
21.5,0.0,12.819447,117.0,7.0,239.0
22.0,24.0,14.866351,106.0,6.0,122.0
17.0,73.244881,15.013386,111.0,5.6,546.0
18.0,70.687344,8.700565,136.0,5.5,139.0
21.0,0.0,27.197799,81.0,7.1,893.0
9.0,4.6e-05,20.410354,90.0,6.9,497.0
21.0,42.0,10.207065,96.0,5.1,184.0
32.0,40.222729,5.683281,106.0,6.3,123.0
21.0,205.738714,63.599973,122.0,6.9,4742.0
21.0,41.170784,17.746981,123.0,7.5,356.0
0.0,37.0,1.934524,134.0,7.0,22.0
21.0,43.928932,34.433521,92.0,6.6,1692.0
20.0,41.627431,26.21425,115.0,6.4,497.0
21.0,17.762705,4.781538,104.0,5.1,76.0
17.0,14.899417,10.13559,98.0,6.7,189.0
21.0,17.6,5.815881,120.0,5.8,65.0
21.0,10.01105,8.982335,117.0,6.5,52.0
30.0,0.0,33.649652,127.0,6.6,840.0
0.0,0.0,2.636193,102.0,5.5,14.0
21.0,0.970816,13.847872,91.0,6.3,276.0
35.0,69.701637,4.189378,114.0,5.9,41.0
15.0,2.856712,21.928025,97.0,6.7,475.0
18.0,389.925971,68.159596,115.0,7.7,3854.0
18.0,358.991681,81.487685,120.0,6.3,2395.0
20.0,303.788635,52.456505,135.0,7.2,1098.0
38.0,29.907685,9.662715,90.0,5.0,150.0
20.0,299.965036,25.28436,100.0,6.1,613.0
20.0,132.675402,8.351385,105.0,5.4,183.0
19.0,272.742922,18.174804,119.0,8.1,4443.0
20.0,121.697323,21.815122,94.0,6.5,728.0
20.0,117.224271,20.99174,94.0,6.4,428.0
20.0,187.884007,19.636044,116.0,5.9,406.0
20.0,149.281606,12.25264,91.0,4.9,209.0
13.0,318.000141,49.975409,112.0,7.4,3092.0
32.0,97.918663,13.590677,95.0,5.2,221.0
20.0,100.525432,21.657563,97.0,5.0,500.0
35.0,131.282949,43.057323,108.0,6.7,1414.0
18.0,122.19592,16.470895,101.0,5.4,442.0
37.0,113.086475,28.703007,109.0,6.3,679.0
20.0,177.243185,40.903931,115.0,6.7,934.0
20.0,0.0,22.001408,117.0,6.7,383.0
0.0,0.0,23.139971,107.0,6.9,923.0
20.0,187.0,95.9229,134.0,7.9,3674.0
20.0,57.588485,4.748929,118.0,6.2,116.0
20.0,60.072596,2.986286,121.0,6.1,29.0
20.0,53.0,47.51363,105.0,7.5,3601.0
20.0,207.945075,53.161905,110.0,7.6,2562.0
0.0,0.0,7.050951,114.0,5.9,52.0
1.8,41.158757,15.978136,104.0,7.4,422.0
20.0,183.936074,42.512296,100.0,6.3,1252.0
20.0,48.548426,10.098722,83.0,3.6,222.0
20.0,109.862682,15.341196,72.0,6.1,290.0
20.0,66.787908,29.023184,127.0,7.4,817.0
20.0,135.68,19.819893,72.0,5.6,269.0
20.0,67.192859,11.62423,89.0,4.6,191.0
20.0,84.146832,22.049787,96.0,5.8,381.0
30.0,45.554533,9.829859,77.0,6.3,143.0
20.0,41.596251,29.295801,123.0,6.7,1261.0
20.0,43.967255,14.136476,111.0,6.8,276.0
20.0,86.865564,6.064638,86.0,3.2,326.0
20.0,88.346473,41.503588,128.0,7.8,2686.0
20.0,27.640028,20.495749,110.0,5.9,292.0
20.0,39.143839,13.906944,102.0,5.2,283.0
20.0,37.67235,2.003047,124.0,6.0,24.0
0.0,0.0,11.349664,98.0,5.9,308.0
20.0,41.237648,11.203335,115.0,5.8,129.0
20.0,35.841901,8.265317,98.0,6.1,131.0
20.0,65.464324,18.632156,104.0,5.8,481.0
20.0,60.0,6.92592,127.0,7.0,114.0
20.0,80.547866,17.165039,82.0,4.2,315.0
